Tag,Category,Label
acrobatics,action,0
acting_in_play,action,1
adjusting_glasses,action,2
alligator_wrestling,action,3
american_football,action,4
angling,action,5
archaeological_excavation,action,6
arguing,action,7
assembling_bicycle,action,8
attending_conference,action,9
auto_racing,action,10
backflip_human_,action,11
ball_game,action,12
base_jumping,action,13
baseball,action,14
bathing,action,15
bathing_dog,action,16
baton_twirling,action,17
battle_rope_training,action,18
beach_soccer,action,19
blowdrying_hair,action,20
blowing_bubble_gum,action,21
bmx,action,22
boating,action,23
bodybuilding,action,24
bodysurfing,action,25
bottling,action,26
bouldering,action,27
bouncing_on_bouncy_castle,action,28
breaking_boards,action,29
breathing_fire,action,30
building_lego,action,31
building_sandcastle,action,32
bull_fighting,action,33
bulldozing,action,34
burping,action,35
calculating,action,36
calf_roping,action,37
calligraphy,action,38
capsizing,action,39
card_stacking,action,40
card_throwing,action,41
carving_ice,action,42
casting_fishing_line,action,43
caving,action,44
changing_gear_in_car,action,45
cheering,action,46
chewing_gum,action,47
chiseling_stone,action,48
chiseling_wood,action,49
chopping_meat,action,50
chopping_vegetables,action,51
choreography,action,52
clam_digging,action,53
climbing,action,54
clipping_cat_claws,action,55
coloring_in,action,56
contorting,action,57
control,action,58
cooking,action,59
cooking_scallops,action,60
cosplaying,action,61
cracking_back,action,62
cracking_knuckles,action,63
craft,action,64
crochet,action,65
croquet,action,66
cross,action,67
cross_country_cycling,action,68
crossing_eyes,action,69
cumbia,action,70
curling_sport_,action,71
cutting_apple,action,72
cutting_orange,action,73
cutting_the_grass,action,74
cycling,action,75
dance,action,76
delivering_mail,action,77
directing_traffic,action,78
disc_dog,action,79
diving,action,80
docking_boat,action,81
doing_a_powerbomb,action,82
doing_jigsaw_puzzle,action,83
doing_karate,action,84
doing_kickboxing,action,85
doing_motocross,action,86
downhill_mountain_biking,action,87
drooling,action,88
drum_corps,action,89
dumpster_diving,action,90
dyeing_eyebrows,action,91
eating,action,92
embroidering,action,93
equitation,action,94
falling_off_bike,action,95
falling_off_chair,action,96
fencing_sport_,action,97
fidgeting,action,98
fight,action,99
figure_skating,action,100
fixing_bicycle,action,101
fixing_the_roof,action,102
flint_knapping,action,103
fly_casting,action,104
fly_fishing,action,105
fly_tying,action,106
folk_dance,action,107
frying,action,108
futsal,action,109
gambling,action,110
geocaching,action,111
getting_a_piercing,action,112
gliding,action,113
gold_panning,action,114
golf,action,115
gospel_singing_in_church,action,116
grappling,action,117
grilling,action,118
gymnastics,action,119
hand_car_wash,action,120
hand_washing_clothes,action,121
harvest,action,122
head_stand,action,123
historical_reenactment,action,124
hitting_a_pinata,action,125
home_roasting_coffee,action,126
huddling,action,127
hugging_baby,action,128
hunt_seat,action,129
ice_swimming,action,130
inline_skating,action,131
installing_carpet,action,132
ironing_hair,action,133
jaywalking,action,134
jumping,action,135
jumping_bicycle,action,136
jumping_jacks,action,137
karaoke,action,138
land_sailing,action,139
lawn_mower_racing,action,140
laying_concrete,action,141
laying_stone,action,142
laying_tiles,action,143
layup_drill_in_basketball,action,144
learning,action,145
leatherworking,action,146
licking,action,147
lifting_hat,action,148
lighting_fire,action,149
lock_picking,action,150
logging,action,151
longboarding,action,152
looking_at_phone,action,153
luge,action,154
making_a_lemonade,action,155
making_an_omelette,action,156
making_balloon_shapes,action,157
making_bubbles,action,158
making_cheese,action,159
making_horseshoes,action,160
making_paper_aeroplanes,action,161
marching_percussion,action,162
marriage_proposal,action,163
massaging_neck,action,164
modern_dance,action,165
moon_walking,action,166
mosh_pit_dancing,action,167
mountain_biking,action,168
mountain_climber_exercise_,action,169
